port_id,vsl_id,time_stamp,lat,lon,cog,heading
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:00:00,32.80518333,127.5089833,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:10:00,32.76763333,127.4797722,210.6666667,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:20:00,32.73008333,127.4505611,210.3333333,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:30:00,32.69253333,127.42135,210.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:40:00,32.63456667,127.3778833,212.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:50:00,32.59989445,127.3500611,212.6666667,208.8333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:00:00,32.56522222,127.3222389,213.3333333,209.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:10:00,32.53055,127.2944167,214.0,210.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:20:00,32.49587778,127.2665944,214.6666667,211.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:30:00,32.46120555,127.2387722,215.3333333,212.1666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:40:00,32.42653333,127.21095,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:50:00,32.38888,127.17972,215.6,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:00:00,32.35122667,127.14849,215.2,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:10:00,32.31357333,127.11726,214.8,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:20:00,32.27592,127.08603,214.4,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:30:00,32.23826667,127.0548,214.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:40:00,32.19922778,127.0236444,216.6666667,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:50:00,32.16018889,126.9924889,219.3333333,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:00:00,32.12115,126.9613333,222.0,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:10:00,32.09015833,126.9316833,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:20:00,32.05916667,126.9020333,208.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:30:00,32.02516667,126.8833167,205.3333333,204.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:40:00,31.99116667,126.8646,202.6666667,202.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:50:00,31.95716667,126.8458833,200.0,200.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:00:00,31.89431667,126.8199,197.0,197.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:10:00,31.84478333,126.8014417,197.0,197.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:20:00,31.79525,126.7829833,197.0,197.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:30:00,31.76386666,126.7698083,198.5,199.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:40:00,31.73248333,126.7566333,200.0,201.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:50:00,31.7044,126.744,200.0,201.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:00:00,31.65745,126.7250417,202.0,204.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:10:00,31.6105,126.7060833,204.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:20:00,31.57670833,126.6845667,206.0,208.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:30:00,31.54291667,126.66305,208.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:40:00,31.50125833,126.6306833,209.5,212.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:50:00,31.4596,126.5983167,211.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:00:00,31.41308334,126.5632167,212.0,214.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:10:00,31.36656667,126.5281167,213.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:20:00,31.341825,126.5092333,212.5,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:30:00,31.31708333,126.49035,212.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:40:00,31.26136667,126.4454667,216.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:50:00,31.22856667,126.4211167,196.0,196.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:00:00,31.18769167,126.3923083,208.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:10:00,31.14681667,126.3635,220.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:20:00,31.12084167,126.3373583,221.0,221.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:30:00,31.09486667,126.3112167,222.0,222.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:40:00,31.04311667,126.2590167,216.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:50:00,31.00317778,126.2309,213.6666667,212.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:00:00,30.96323889,126.2027833,211.3333333,209.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:10:00,30.9233,126.1746667,209.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:20:00,30.89218333,126.1576333,206.0,204.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:30:00,30.86106667,126.1406,203.0,202.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:40:00,30.81928889,126.1199778,203.3333333,201.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:50:00,30.77751111,126.0993556,203.6666667,200.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:00:00,30.73573333,126.0787333,204.0,200.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:10:00,30.66621667,126.0450667,202.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:20:00,30.638775,126.0318583,202.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:30:00,30.61133333,126.01865,202.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:40:00,30.56483333,125.9959167,202.5,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:50:00,30.51833333,125.9731833,203.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:00:00,30.48700833,125.9573917,204.5,200.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:10:00,30.45568333,125.9416,206.0,203.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:20:00,30.4112875,125.9050167,208.5,204.75
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:30:00,30.36689167,125.8684333,211.0,206.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:40:00,30.32249583,125.83185,213.5,208.25
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:50:00,30.2781,125.7952667,216.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:00:00,30.24724583,125.7706917,215.5,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:10:00,30.21639167,125.7461167,215.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:20:00,30.1855375,125.7215417,214.5,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:30:00,30.15468333,125.6969667,214.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:40:00,30.12306666,125.6632722,218.6666667,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:50:00,30.09145,125.6295778,223.3333333,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:00:00,30.05983333,125.5958833,228.0,225.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:10:00,30.01601667,125.5408,226.0,223.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:20:00,29.98725834,125.5178111,227.0,224.1666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:30:00,29.9585,125.4948222,228.0,225.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:40:00,29.92974167,125.4718333,229.0,226.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:50:00,29.90098334,125.4488444,230.0,227.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:00:00,29.872225,125.4258556,231.0,228.8333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:10:00,29.84346667,125.4028667,232.0,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:20:00,29.81365556,125.3593,231.3333333,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:30:00,29.78384444,125.3157333,230.6666667,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:40:00,29.75403333,125.2721667,230.0,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:50:00,29.72863333,125.2375,227.5,227.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:00:00,29.70323333,125.2028333,225.0,224.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:10:00,29.67435833,125.1703333,222.0,222.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:20:00,29.64548333,125.1378333,219.0,221.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:30:00,29.58931667,125.0927167,219.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:40:00,29.55956667,125.0680889,217.6666667,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:50:00,29.52981667,125.0434611,216.3333333,218.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:00:00,29.50006667,125.0188333,215.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:10:00,29.46828333,124.9913583,215.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:20:00,29.4365,124.9638833,215.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:30:00,29.40285834,124.9371833,214.5,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:40:00,29.36921667,124.9104833,214.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:50:00,29.32385,124.871925,215.5,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:00:00,29.27848333,124.8333667,217.0,221.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:10:00,29.25305833,124.8107,216.5,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:20:00,29.22763333,124.7880333,216.0,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:30:00,29.19402778,124.7607444,212.6666667,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:40:00,29.16042222,124.7334556,209.3333333,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:50:00,29.12681667,124.7061667,206.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:00:00,29.0593,124.67165,203.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:10:00,29.02914167,124.6553667,206.0,209.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:20:00,28.99898333,124.6390833,209.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:30:00,28.94158333,124.5997667,211.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:40:00,28.9145,124.5795167,216.5,219.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:50:00,28.88741667,124.5592667,222.0,226.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:00:00,28.86568333,124.5344333,225.0,227.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:10:00,28.82513889,124.5017167,221.3333333,223.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:20:00,28.78459444,124.469,217.6666667,219.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:30:00,28.74405,124.4362833,214.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:40:00,28.70911111,124.4086778,214.3333333,215.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:50:00,28.67417222,124.3810722,214.6666667,215.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:00:00,28.63923333,124.3534667,215.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:10:00,28.58807222,124.324,213.3333333,212.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:20:00,28.53691111,124.2945333,211.6666667,209.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:30:00,28.48575,124.2650667,210.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:40:00,28.48966667,124.2676833,210.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:50:00,28.42718333,124.224,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 20:00:00,28.38948333,124.19285,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 20:10:00,28.34456667,124.1551833,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 20:20:00,28.316,124.1309333,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 20:30:00,28.28743334,124.1066833,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 20:40:00,28.25886667,124.0824333,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 20:50:00,28.20301667,124.0348667,217.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 21:00:00,28.15751667,123.9970333,215.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 21:10:00,28.14953333,123.9906667,215.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 21:20:00,28.09568333,123.9470167,216.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 21:30:00,28.06388333,123.9208417,216.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 21:40:00,28.03208333,123.8946667,216.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 21:50:00,27.97966667,123.8516833,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 22:00:00,27.943,123.8266,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 22:10:00,27.88115,123.7850333,205.0,199.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 22:20:00,27.85026667,123.7695333,203.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 22:30:00,27.823225,123.757475,201.5,196.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 22:40:00,27.79618333,123.7454167,200.0,195.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 22:50:00,27.71393333,123.7163667,179.0,173.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 23:00:00,27.67563889,123.7132444,186.3333333,182.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 23:10:00,27.63734444,123.7101222,193.6666667,191.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 23:20:00,27.59905,123.707,201.0,200.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 23:30:00,27.56874167,123.6779583,210.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 23:40:00,27.53843333,123.6489167,219.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 23:50:00,27.49104167,123.6054333,218.5,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 00:00:00,27.44365,123.56195,218.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 00:10:00,27.41973333,123.5404667,218.3333333,214.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 00:20:00,27.39581667,123.5189833,218.6666667,214.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 00:30:00,27.3719,123.4975,219.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 00:40:00,27.30516667,123.4357667,219.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 00:50:00,27.27148333,123.4061833,218.0,214.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 01:00:00,27.2378,123.3766,217.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 01:10:00,27.20797778,123.3507056,218.3333333,216.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 01:20:00,27.17815555,123.3248111,219.6666667,218.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 01:30:00,27.14833333,123.2989167,221.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 01:40:00,27.12431667,123.2746667,221.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 01:50:00,27.0975,123.2479667,222.0,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 02:00:00,27.06161111,123.2171389,219.6666667,217.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 02:10:00,27.02572222,123.1863111,217.3333333,216.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 02:20:00,26.98983333,123.1554833,215.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 02:30:00,26.93468333,123.1117,215.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 02:40:00,26.91115,123.0929667,213.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 02:50:00,26.87414444,123.0647556,213.0,214.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 03:00:00,26.83713889,123.0365444,213.0,213.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 03:10:00,26.80013333,123.0083333,213.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 03:20:00,26.74451667,122.96695,212.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 03:30:00,26.7157,122.9464917,211.5,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 03:40:00,26.68688333,122.9260333,211.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 03:50:00,26.64836111,122.8997333,211.3333333,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 04:00:00,26.60983889,122.8734333,211.6666667,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 04:10:00,26.57131667,122.8471333,212.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 04:20:00,26.51186667,122.8030333,212.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 04:30:00,26.483925,122.78155,213.5,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 04:40:00,26.45598333,122.7600667,215.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 04:50:00,26.40736667,122.722525,214.0,214.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 05:00:00,26.35875,122.6849833,213.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 05:10:00,26.34535,122.6754167,211.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 05:20:00,26.28475,122.6335667,209.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 05:30:00,26.25504167,122.613375,209.5,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 05:40:00,26.22533333,122.5931833,210.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 05:50:00,26.16568333,122.5527,210.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 06:00:00,26.12496111,122.5222,212.0,213.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 06:10:00,26.08423889,122.4917,214.0,213.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 06:20:00,26.04351667,122.4612,216.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 06:30:00,26.00872593,122.4363796,215.6666667,213.7777778
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 06:40:00,25.97393519,122.4115593,215.3333333,213.5555556
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 06:50:00,25.93914445,122.3867389,215.0,213.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 07:00:00,25.90435371,122.3619185,214.6666667,213.1111111
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 07:10:00,25.86956296,122.3370982,214.3333333,212.8888889
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 07:20:00,25.83477222,122.3122778,214.0,212.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 07:30:00,25.79998148,122.2874574,213.6666667,212.4444444
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 07:40:00,25.76519074,122.262637,213.3333333,212.2222222
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 07:50:00,25.7304,122.2378167,213.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 08:00:00,25.70298333,122.2171833,213.5,212.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 08:10:00,25.67556667,122.19655,214.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 08:20:00,25.61771667,122.1543167,213.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 08:30:00,25.58032778,122.1244,213.6666667,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 08:40:00,25.54293889,122.0944833,214.3333333,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 08:50:00,25.50555,122.0645667,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 09:00:00,25.477875,122.0416417,216.5,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 09:10:00,25.4502,122.0187167,218.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 09:20:00,25.39531667,121.9683667,234.0,235.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 09:30:00,25.36755833,121.9175917,237.5,237.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 09:40:00,25.3398,121.8668167,241.0,239.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 09:50:00,25.31901666,121.8274583,239.0,235.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 10:00:00,25.29823333,121.7881,237.0,232.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 10:10:00,25.2769,121.7520333,235.0,222.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 10:20:00,25.25106667,121.7438333,186.0,174.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 10:30:00,25.22611667,121.7413333,183.0,175.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 10:40:00,25.2124,121.7416667,170.0,160.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 10:50:00,25.18868333,121.7489833,128.0,132.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-16 11:00:00,25.16523333,121.7509667,139.0,145.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 21:40:00,35.04802667,129.1242967,187.7,186.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 21:50:00,35.00865667,129.117005,195.5,195.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 22:00:00,34.96831333,129.099215,202.5,198.0
