port_id,pso_lat,pso_lon
CNSHA,31.25997976,122.7345697
CNSHA,31.25661793,122.7272932
CNSHA,31.25444069,122.7191778
CNSHA,31.2537966,122.7097819
CNSHA,31.25331261,122.7014498
CNSHA,31.25336112,122.6930857
CNSHA,31.25311085,122.6831321
CNSHA,31.24925991,122.6503449
CNSHA,31.2363904,122.6119445
CNSHA,31.20929881,122.5992958
CNSHA,31.1875267,122.5895528
CNSHA,31.16571106,122.5118588
CNSHA,31.13051836,122.410667
CNSHA,31.13468924,122.3187616
CNSHA,31.16181933,122.1800402
CNSHA,31.21196909,122.0258843
CNSHA,31.256116,121.8749142
CNSHA,31.30504904,121.7497806
CNSHA,31.35319181,121.6467164
CNTAC,35.05376667,129.12511
CNTAC,34.95364312,129.1417373
CNTAC,34.848095,129.1073447
CNTAC,34.74124767,129.0579315
CNTAC,34.64131544,128.9911398
CNTAC,34.5322551,128.9357825
CNTAC,34.44273414,128.8678403
CNTAC,34.36180135,128.7586767
CNTAC,34.27693919,128.6310794
CNTAC,34.20346561,128.5284215
CNTAC,34.1267134,128.4211798
CNTAC,34.05381111,128.3141019
CNTAC,33.96547836,128.1872659
CNTAC,33.89982966,128.0969188
CNTAC,33.84349155,127.9690283
CNTAC,33.77360459,127.875089
CNTAC,33.68136968,127.7561403
CNTAC,33.61681805,127.6802162
CNTAC,33.52897242,127.5782067
CNTAC,33.44822258,127.4809376
CNTAC,33.37319022,127.3772628
CNTAC,33.29544651,127.2606029
CNTAC,33.21575296,127.1353493
CNTAC,33.14553571,127.0117427
CNTAC,33.07470495,126.8801253
CNTAC,33.00784552,126.7604008
CNTAC,32.94503529,126.6425123
CNTAC,32.87890894,126.5134911
CNTAC,32.81584808,126.3803896
CNTAC,32.7514732,126.2695999
CNTAC,32.69707757,126.167975
CNTAC,32.63665461,126.0397622
CNTAC,32.58464712,125.9236416
CNTAC,32.52532778,125.7971283
CNTAC,32.46855708,125.6866909
CNTAC,32.40555743,125.5604624
CNTAC,32.34840258,125.4499329
CNTAC,32.30103015,125.3106887
CNTAC,32.26554922,125.2182695
CNTAC,32.19359591,125.0908732
CNTAC,32.13878352,125.0034536
CNTAC,32.07227149,124.89889
CNTAC,32.00836575,124.7908296
CNTAC,31.94274503,124.6622924
CNTAC,31.88869167,124.5740262
CNTAC,31.81931591,124.4577195
CNTAC,31.77653798,124.3348879
CNTAC,31.74409661,124.2399036
CNTAC,31.70372212,124.1292172
CNTAC,31.63344229,124.0368464
CNTAC,31.56636347,123.954365
CNTAC,31.5079751,123.8587431
CNTAC,31.46091916,123.7540281
CNTAC,31.40966783,123.6535534
CNTAC,31.35260636,123.5516477
CNTAC,31.28550482,123.4572996
CNTAC,31.2285032,123.3616219
CNTAC,31.16864197,123.257859
CNTAC,31.0849634,123.1577784
CNTAC,31.02467331,123.0760352
CNTAC,30.99321611,122.9734371
CNTAC,30.99436937,122.8462828
CNTAC,30.98927339,122.7408992
CNTAC,30.991635,122.6600027
CNTAC,30.9966653,122.5608689
CNTAC,31.0098265,122.4711724
CNTAC,31.02659944,122.380805
CNTAC,31.04442222,122.2906167
CNTAC,31.05116943,122.2065614
CNTAC,31.0627553,122.1117951
CNTAC,31.07970315,122.0360428
CNTAC,31.11614934,121.9466657
CNTAC,31.18326742,121.8454129
CNTAC,31.25698244,121.7690645
CNTAC,31.32320547,121.7023225
CNTAC,31.3695246,121.62159
CNTAC,31.41061785,121.5359485
CNTAC,31.45004944,121.4787367
CNTAC,31.51563834,121.3985562
CNTAC,31.56755997,121.3129551
CNTAC,31.64320773,121.2674301
CNTAC,31.6496497,121.2567273
CNTAC,31.65011172,121.2577175
CNTAC,31.60376616,121.2891419
CNTAC,31.64557596,121.2607424
CNTAC,31.64953759,121.2564733
CNTAC,31.65101078,121.2572964
CNTAC,31.64991748,121.2574493
CNTAC,31.64995111,121.257237
CNTAC,31.64979884,121.2568615
CNTAC,31.64960258,121.2556705
CNTAC,31.65094828,121.2536749
CNTAC,31.65190776,121.2534555
CNTAC,31.65066146,121.2562472
CNTAC,31.65260231,121.2536147
CNTAC,31.65256768,121.2535943
CNTAC,31.65270475,121.253674
CNTAC,31.65272895,121.2537051
CNTAC,31.65280807,121.2545934
CNTAC,31.64412833,121.2247967
CNTXG,35.06623333,129.1185667
CNTXG,34.93460979,129.0629424
CNTXG,34.81883675,128.9869585
CNTXG,34.71851591,128.8936781
CNTXG,34.63324897,128.7861643
CNTXG,34.56263765,128.6674802
CNTXG,34.50628363,128.540689
CNTXG,34.46377383,128.4088511
CNTXG,34.43244326,128.2746471
CNTXG,34.40497931,128.1399724
CNTXG,34.37349505,128.0066259
CNTXG,34.33145588,127.8760799
CNTXG,34.28228011,127.7474067
CNTXG,34.23383067,127.6186063
CNTXG,34.19387958,127.4877002
CNTXG,34.16519948,127.3538804
CNTXG,34.143657,127.2179565
CNTXG,34.12461336,127.0808565
CNTXG,34.10495507,126.9434411
CNTXG,34.08823173,126.8062781
CNTXG,34.07981188,126.669855
CNTXG,34.08465451,126.5345886
CNTXG,34.10031773,126.3996187
CNTXG,34.11793251,126.2629757
CNTXG,34.12843223,126.122659
CNTXG,34.12952852,125.9791252
CNTXG,34.13619242,125.8390869
CNTXG,34.16610191,125.7102381
CNTXG,34.23409189,125.5992196
CNTXG,34.33489221,125.5052255
CNTXG,34.4545647,125.4242394
CNTXG,34.57929243,125.3522318
CNTXG,34.70118811,125.2851665
CNTXG,34.8200053,125.218998
CNTXG,34.93600203,125.1496803
CNTXG,35.04949907,125.0741819
CNTXG,35.16107826,124.9936899
CNTXG,35.27138929,124.9104881
CNTXG,35.3810676,124.8267874
CNTXG,35.49050132,124.7435353
CNTXG,35.59986897,124.6606089
CNTXG,35.70934253,124.5778515
CNTXG,35.81914212,124.4953016
CNTXG,35.92961658,124.413519
CNTXG,36.041136,124.3331501
CNTXG,36.15397813,124.2546995
CNTXG,36.26749958,124.1772615
CNTXG,36.380528,124.0991206
CNTXG,36.49189355,124.0185651
CNTXG,36.60117988,123.9350497
CNTXG,36.70929153,123.8500737
CNTXG,36.81726665,123.7653431
CNTXG,36.92605992,123.6823027
CNTXG,37.03611476,123.600796
CNTXG,37.1476811,123.5200609
CNTXG,37.26089021,123.4392706
CNTXG,37.37275128,123.3559281
CNTXG,37.47691084,123.2657378
CNTXG,37.56684928,123.1643152
CNTXG,37.63866748,123.0491845
CNTXG,37.69737512,122.9243599
CNTXG,37.74987338,122.7952332
CNTXG,37.80273751,122.666931
CNTXG,37.85814249,122.5409978
CNTXG,37.91510414,122.4164061
CNTXG,37.97257109,122.2920741
CNTXG,38.02990453,122.1673326
CNTXG,38.08738831,122.0424342
CNTXG,38.1454315,121.917757
CNTXG,38.20437129,121.7936203
CNTXG,38.26396186,121.6698676
CNTXG,38.32367416,121.5461115
CNTXG,38.38296397,121.4219606
CNTXG,38.44054152,121.2968922
CNTXG,38.49399212,121.1701859
CNTXG,38.54080779,121.0411047
CNTXG,38.57892304,120.909113
CNTXG,38.60853764,120.7747053
CNTXG,38.63057427,120.6387053
CNTXG,38.64601172,120.5019237
CNTXG,38.65703938,120.3648921
CNTXG,38.66701811,120.227872
CNTXG,38.67935603,120.0911135
CNTXG,38.69604434,119.9547494
CNTXG,38.71467573,119.8185481
CNTXG,38.73199191,119.6822073
CNTXG,38.74502499,119.545452
CNTXG,38.75430538,119.4083371
CNTXG,38.76268003,119.2711361
CNTXG,38.77302826,119.1341255
CNTXG,38.78687194,118.9974469
CNTXG,38.80293944,118.8609649
CNTXG,38.81961511,118.72451
CNTXG,38.83554355,118.5879462
CNTXG,38.8512799,118.4513847
CNTXG,38.86823057,118.3150468
CNTXG,38.88780592,118.1791543
CNTXG,38.91141627,118.0439289
CNTXG,38.94047196,117.9095924
CNTXG,38.97638333,117.7763667
HKHKG,35.04009167,129.1212017
HKHKG,34.88288759,128.9850934
HKHKG,34.73888717,128.8379854
HKHKG,34.60506995,128.6823501
HKHKG,34.47841546,128.5206594
HKHKG,34.35590325,128.3553857
HKHKG,34.23451286,128.189001
HKHKG,34.11122824,128.0239742
HKHKG,33.98391059,127.8621124
HKHKG,33.85234944,127.7037682
HKHKG,33.71659081,127.5491007
HKHKG,33.57673766,127.3982009
HKHKG,33.43336099,127.2506006
HKHKG,33.28726153,127.1055569
HKHKG,33.13922786,126.962341
HKHKG,32.98929638,126.8210991
HKHKG,32.83637697,126.6832879
HKHKG,32.6792871,126.5504717
HKHKG,32.51736498,126.423561
HKHKG,32.35273435,126.29997
HKHKG,32.18844651,126.1759487
HKHKG,32.02746791,126.0478514
HKHKG,31.87048419,125.9148366
HKHKG,31.71570997,125.7791012
HKHKG,31.56123632,125.6429939
HKHKG,31.40563766,125.5082688
HKHKG,31.2492662,125.3744933
HKHKG,31.09288277,125.2407324
HKHKG,30.93718193,125.1061318
HKHKG,30.78180537,124.9711278
HKHKG,30.62555167,124.8371893
HKHKG,30.46719711,124.7058127
HKHKG,30.30623085,124.5776214
HKHKG,30.14401663,124.4509426
HKHKG,29.98222269,124.3237306
HKHKG,29.82234084,124.1941569
HKHKG,29.66403504,124.062643
HKHKG,29.50588807,123.9309409
HKHKG,29.34647732,123.8008092
HKHKG,29.1852078,123.6729809
HKHKG,29.02298037,123.546335
HKHKG,28.86085316,123.4195557
HKHKG,28.69974253,123.291504
HKHKG,28.53962751,123.1622111
HKHKG,28.38010675,123.0321829
HKHKG,28.22077872,122.9019253
HKHKG,28.06127965,122.7718867
HKHKG,27.90129591,122.6424395
HKHKG,27.74051733,122.5139505
HKHKG,27.57885998,122.3865177
HKHKG,27.41729902,122.2589799
HKHKG,27.25711924,122.1298075
HKHKG,27.09955141,121.9975352
HKHKG,26.94461966,121.8621261
HKHKG,26.79116167,121.724948
HKHKG,26.63796517,121.5874282
HKHKG,26.48414656,121.4506199
HKHKG,26.32991123,121.3143374
HKHKG,26.17568977,121.1781392
HKHKG,26.02187889,121.0416098
HKHKG,25.86843962,120.9046696
HKHKG,25.71503069,120.7674722
HKHKG,25.56130974,120.6301721
HKHKG,25.40802298,120.4920534
HKHKG,25.25836124,120.3504462
HKHKG,25.11584861,120.2024142
HKHKG,24.9833704,120.0455642
HKHKG,24.85861952,119.881918
HKHKG,24.73676339,119.7156448
HKHKG,24.61299435,119.5508925
HKHKG,24.48511343,119.3895846
HKHKG,24.35502597,119.2301453
HKHKG,24.22499754,119.0706915
HKHKG,24.09695064,118.9096259
HKHKG,23.9708681,118.746967
HKHKG,23.84605177,118.5833006
HKHKG,23.72182848,118.4191927
HKHKG,23.59831177,118.2545858
HKHKG,23.47652863,118.0886991
HKHKG,23.35755726,117.9207108
HKHKG,23.24251747,117.7498599
HKHKG,23.13269596,117.5756278
HKHKG,23.02942123,117.397557
HKHKG,22.93389994,117.2152527
HKHKG,22.84532246,117.0293621
HKHKG,22.76122208,116.8413888
HKHKG,22.67908313,116.6528611
HKHKG,22.59652206,116.4649634
HKHKG,22.5115093,116.2779587
HKHKG,22.42207391,116.0919572
HKHKG,22.32705421,115.9069014
HKHKG,22.23380321,115.7209677
HKHKG,22.15477116,115.5312754
HKHKG,22.10241747,115.3349522
HKHKG,22.08338449,115.131339
HKHKG,22.09370197,114.923814
HKHKG,22.12827075,114.7161853
HKHKG,22.18199167,114.5122606
HKHKG,22.24976558,114.3158479
HKHKG,22.32649333,114.130755
JPHIJ,35.06895246,129.1149108
JPHIJ,35.04317088,129.1484856
JPHIJ,35.01889677,129.1928261
JPHIJ,34.99335871,129.2381203
JPHIJ,34.96296823,129.2928693
JPHIJ,34.94190719,129.3314958
JPHIJ,34.91644599,129.3771774
JPHIJ,34.89263555,129.4159091
JPHIJ,34.86509166,129.4584382
JPHIJ,34.83667915,129.5009296
JPHIJ,34.8093704,129.5410444
JPHIJ,34.78244191,129.5829526
JPHIJ,34.7550213,129.6279284
JPHIJ,34.7276331,129.6734066
JPHIJ,34.70224823,129.7147446
JPHIJ,34.67488817,129.7596329
JPHIJ,34.64728928,129.8050585
JPHIJ,34.60209351,129.8790277
JPHIJ,34.59030753,129.8980821
JPHIJ,34.56490934,129.9387967
JPHIJ,34.5298775,129.9935117
JPHIJ,34.49970197,130.0396741
JPHIJ,34.47978308,130.0741994
JPHIJ,34.44995659,130.1266373
JPHIJ,34.41729193,130.1832457
JPHIJ,34.38330792,130.2350313
JPHIJ,34.35842431,130.27444
JPHIJ,34.34203301,130.3017168
JPHIJ,34.32047093,130.3385912
JPHIJ,34.29328197,130.3840659
JPHIJ,34.26249469,130.4330527
JPHIJ,34.23673204,130.4739092
JPHIJ,34.2082579,130.5197338
JPHIJ,34.18039311,130.5643821
JPHIJ,34.15062217,130.6058874
JPHIJ,34.12189358,130.654312
JPHIJ,34.09616136,130.6988043
JPHIJ,34.07055427,130.7429451
JPHIJ,34.04404789,130.7888981
JPHIJ,34.01604195,130.8286625
JPHIJ,33.97931379,130.8442274
JPHIJ,33.94715759,130.8631326
JPHIJ,33.91771239,130.8972357
JPHIJ,33.91316493,130.9321937
JPHIJ,33.94696698,130.9601932
JPHIJ,33.96982085,131.0045009
JPHIJ,33.95409069,131.0471225
JPHIJ,33.92647615,131.0876091
JPHIJ,33.90240292,131.1274777
JPHIJ,33.87878866,131.1678853
JPHIJ,33.85691158,131.2112601
JPHIJ,33.83984461,131.2557901
JPHIJ,33.829747,131.3061716
JPHIJ,33.8223081,131.3561747
JPHIJ,33.81558249,131.4052943
JPHIJ,33.80908129,131.4532852
JPHIJ,33.80245364,131.5003285
JPHIJ,33.79496594,131.5495368
JPHIJ,33.78643748,131.5988052
JPHIJ,33.77782759,131.6477009
JPHIJ,33.76994415,131.6962464
JPHIJ,33.76243433,131.745721
JPHIJ,33.75485267,131.7933151
JPHIJ,33.74729309,131.8389495
JPHIJ,33.75005812,131.889278
JPHIJ,33.75277719,131.938484
JPHIJ,33.75545547,131.991776
JPHIJ,33.75759653,132.042591
JPHIJ,33.76833434,132.087128
JPHIJ,33.79395232,132.1301909
JPHIJ,33.81923425,132.1687788
JPHIJ,33.82954665,132.2170733
JPHIJ,33.8327252,132.2696036
JPHIJ,33.83394912,132.3220354
JPHIJ,33.83737503,132.3727692
JPHIJ,33.86045749,132.4136927
JPHIJ,33.89285003,132.4563
JPHIJ,33.92255186,132.4908346
JPHIJ,33.9591179,132.5151201
JPHIJ,33.99299887,132.527008
JPHIJ,34.01618998,132.5099797
JPHIJ,34.02716529,132.4809458
JPHIJ,34.04230657,132.4525859
JPHIJ,34.06289993,132.4309951
JPHIJ,34.08605151,132.4115395
JPHIJ,34.11071283,132.3925272
JPHIJ,34.13439141,132.374617
JPHIJ,34.15686203,132.3550456
JPHIJ,34.17992969,132.3410563
JPHIJ,34.19963488,132.3421349
JPHIJ,34.21723168,132.3451061
JPHIJ,34.23407498,132.3440271
JPHIJ,34.24883054,132.3466209
JPHIJ,34.26782975,132.3512008
JPHIJ,34.28956184,132.3556488
JPHIJ,34.30497708,132.3652587
JPHIJ,34.31618572,132.3796972
JPHIJ,34.32293721,132.3974229
JPHIJ,34.33079225,132.4218878
JPHIJ,34.34418384,132.4339081
JPHKT,35.06623333,129.1185667
JPHKT,34.93460979,129.0629424
JPHKT,34.81883675,128.9869585
JPHKT,34.71851591,128.8936781
JPHKT,34.63324897,128.7861643
JPHKT,34.56263765,128.6674802
JPHKT,34.50628363,128.540689
JPHKT,34.46377383,128.4088511
JPHKT,34.43244326,128.2746471
JPHKT,34.40497931,128.1399724
JPHKT,34.37349505,128.0066259
JPHKT,34.33145588,127.8760799
JPHKT,34.28228011,127.7474067
JPHKT,34.23383067,127.6186063
JPHKT,34.19387958,127.4877002
JPHKT,34.16519948,127.3538804
JPHKT,34.143657,127.2179565
JPHKT,34.12461336,127.0808565
JPHKT,34.10495507,126.9434411
JPHKT,34.08823173,126.8062781
JPHKT,34.07981188,126.669855
JPHKT,34.08465451,126.5345886
JPHKT,34.10031773,126.3996187
JPHKT,34.11793251,126.2629757
JPHKT,34.12843223,126.122659
JPHKT,34.12952852,125.9791252
JPHKT,34.13619242,125.8390869
JPHKT,34.16610191,125.7102381
JPHKT,34.23409189,125.5992196
JPHKT,34.33489221,125.5052255
JPHKT,34.4545647,125.4242394
JPHKT,34.57929243,125.3522318
JPHKT,34.70118811,125.2851665
JPHKT,34.8200053,125.218998
JPHKT,34.93600203,125.1496803
JPHKT,35.04949907,125.0741819
JPHKT,35.16107826,124.9936899
JPHKT,35.27138929,124.9104881
JPHKT,35.3810676,124.8267874
JPHKT,35.49050132,124.7435353
JPHKT,35.59986897,124.6606089
JPHKT,35.70934253,124.5778515
JPHKT,35.81914212,124.4953016
JPHKT,35.92961658,124.413519
JPHKT,36.041136,124.3331501
JPHKT,36.15397813,124.2546995
JPHKT,36.26749958,124.1772615
JPHKT,36.380528,124.0991206
JPHKT,36.49189355,124.0185651
JPHKT,36.60117988,123.9350497
JPHKT,36.70929153,123.8500737
JPHKT,36.81726665,123.7653431
JPHKT,36.92605992,123.6823027
JPHKT,37.03611476,123.600796
JPHKT,37.1476811,123.5200609
JPHKT,37.26089021,123.4392706
JPHKT,37.37275128,123.3559281
JPHKT,37.47691084,123.2657378
JPHKT,37.56684928,123.1643152
JPHKT,37.63866748,123.0491845
JPHKT,37.69737512,122.9243599
JPHKT,37.74987338,122.7952332
JPHKT,37.80273751,122.666931
JPHKT,37.85814249,122.5409978
JPHKT,37.91510414,122.4164061
JPHKT,37.97257109,122.2920741
JPHKT,38.02990453,122.1673326
JPHKT,38.08738831,122.0424342
JPHKT,38.1454315,121.917757
JPHKT,38.20437129,121.7936203
JPHKT,38.26396186,121.6698676
JPHKT,38.32367416,121.5461115
JPHKT,38.38296397,121.4219606
JPHKT,38.44054152,121.2968922
JPHKT,38.49399212,121.1701859
JPHKT,38.54080779,121.0411047
JPHKT,38.57892304,120.909113
JPHKT,38.60853764,120.7747053
JPHKT,38.63057427,120.6387053
JPHKT,38.64601172,120.5019237
JPHKT,38.65703938,120.3648921
JPHKT,38.66701811,120.227872
JPHKT,38.67935603,120.0911135
JPHKT,38.69604434,119.9547494
JPHKT,38.71467573,119.8185481
JPHKT,38.73199191,119.6822073
JPHKT,38.74502499,119.545452
JPHKT,38.75430538,119.4083371
JPHKT,38.76268003,119.2711361
JPHKT,38.77302826,119.1341255
JPHKT,38.78687194,118.9974469
JPHKT,38.80293944,118.8609649
JPHKT,38.81961511,118.72451
JPHKT,38.83554355,118.5879462
JPHKT,38.8512799,118.4513847
JPHKT,38.86823057,118.3150468
JPHKT,38.88780592,118.1791543
JPHKT,38.91141627,118.0439289
JPHKT,38.94047196,117.9095924
JPHKT,38.97638333,117.7763667
JPIMB,35.0513795,129.1453197
JPIMB,35.02263953,129.1957179
JPIMB,34.98916996,129.254943
JPIMB,34.95702715,129.3100757
JPIMB,34.93308636,129.3509143
JPIMB,34.90084567,129.4043248
JPIMB,34.8662893,129.4561817
JPIMB,34.84413419,129.4900488
JPIMB,34.8133648,129.5391825
JPIMB,34.77564842,129.6012671
JPIMB,34.74921384,129.6454642
JPIMB,34.7238783,129.6869004
JPIMB,34.68894705,129.7477798
JPIMB,34.66544354,129.7917336
JPIMB,34.63257546,129.8423249
JPIMB,34.60241118,129.8891712
JPIMB,34.57434143,129.9335763
JPIMB,34.54448631,129.9816239
JPIMB,34.50676873,130.04371
JPIMB,34.47981471,130.0884194
JPIMB,34.45384571,130.1321462
JPIMB,34.423799,130.183617
JPIMB,34.38601424,130.2473412
JPIMB,34.3565743,130.2971824
JPIMB,34.33261185,130.3381766
JPIMB,34.3031337,130.3876676
JPIMB,34.26621802,130.4491617
JPIMB,34.24260059,130.4885613
JPIMB,34.20506225,130.5522611
JPIMB,34.18238803,130.5909126
JPIMB,34.15108574,130.6438435
JPIMB,34.10961223,130.7099716
JPIMB,34.07834894,130.7590249
JPIMB,34.04022241,130.8090591
JPIMB,34.00178827,130.8446647
JPIMB,33.96974911,130.8469994
JPIMB,33.92578834,130.8795017
JPIMB,33.89536042,130.9090913
JPIMB,33.91472501,130.9396633
JPIMB,33.95119857,130.962023
JPIMB,33.97004235,131.0206974
JPIMB,33.94290927,131.0566622
JPIMB,33.91114082,131.1111668
JPIMB,33.87927607,131.1711974
JPIMB,33.85266591,131.2322378
JPIMB,33.83429542,131.2984648
JPIMB,33.82134738,131.3602644
JPIMB,33.81288753,131.4106865
JPIMB,33.80051225,131.4839717
JPIMB,33.78754501,131.5588215
JPIMB,33.77885462,131.6072915
JPIMB,33.76618584,131.6684104
JPIMB,33.7552723,131.7337915
JPIMB,33.74082119,131.8141947
JPIMB,33.73588468,131.8571267
JPIMB,33.73936986,131.9320014
JPIMB,33.74444104,131.9834871
JPIMB,33.75428805,132.0601096
JPIMB,33.76999093,132.0996614
JPIMB,33.79985192,132.1622436
JPIMB,33.82173449,132.2061563
JPIMB,33.83246225,132.267078
JPIMB,33.83526346,132.3298992
JPIMB,33.84202373,132.3908222
JPIMB,33.8588285,132.4555518
JPIMB,33.87968517,132.525041
JPIMB,33.89488518,132.5772958
JPIMB,33.91911638,132.6445672
JPIMB,33.94735289,132.7103131
JPIMB,33.98021469,132.7515242
JPIMB,34.01697839,132.7758135
JPIMB,34.06851859,132.8128615
JPIMB,34.1238862,132.8595373
JPIMB,34.15711355,132.8960217
JPIMB,34.18243281,132.9461637
JPIMB,34.15673341,133.0115979
JPIMB,34.1227263,133.0268093
JPIMB,34.07324667,133.0664393
JPIMB,34.06127622,133.070996
JPIMB,34.0598397,133.0693121
JPIMB,34.05857509,133.0674384
JPIMB,34.0572333,133.0656187
JPIMB,34.05603843,133.0635958
JPIMB,34.05450914,133.061755
JPIMB,34.05296996,133.0602812
JPIMB,34.05144208,133.0588504
JPIMB,34.04992047,133.0574314
JPIMB,34.04842508,133.0559257
JPIMB,34.04708189,133.054426
JPIMB,34.04706626,133.0523085
JPIMB,34.04866511,133.0509041
JPIMB,34.0505952,133.0498638
JPIMB,34.05236067,133.0484939
JPIMB,34.05272709,133.0482319
JPIMB,34.05282045,133.0478778
JPIMB,34.0529474,133.047373
JPIMB,34.05292491,133.0466656
JPIMB,34.05312965,133.0463169
JPIMB,34.05392658,133.0459766
JPIMB,34.06199852,133.0374444
JPIMI,35.06623333,129.1185667
JPIMI,34.93460979,129.0629424
JPIMI,34.81883675,128.9869585
JPIMI,34.71851591,128.8936781
JPIMI,34.63324897,128.7861643
JPIMI,34.56263765,128.6674802
JPIMI,34.50628363,128.540689
JPIMI,34.46377383,128.4088511
JPIMI,34.43244326,128.2746471
JPIMI,34.40497931,128.1399724
JPIMI,34.37349505,128.0066259
JPIMI,34.33145588,127.8760799
JPIMI,34.28228011,127.7474067
JPIMI,34.23383067,127.6186063
JPIMI,34.19387958,127.4877002
JPIMI,34.16519948,127.3538804
JPIMI,34.143657,127.2179565
JPIMI,34.12461336,127.0808565
JPIMI,34.10495507,126.9434411
JPIMI,34.08823173,126.8062781
JPIMI,34.07981188,126.669855
JPIMI,34.08465451,126.5345886
JPIMI,34.10031773,126.3996187
JPIMI,34.11793251,126.2629757
JPIMI,34.12843223,126.122659
JPIMI,34.12952852,125.9791252
JPIMI,34.13619242,125.8390869
JPIMI,34.16610191,125.7102381
JPIMI,34.23409189,125.5992196
JPIMI,34.33489221,125.5052255
JPIMI,34.4545647,125.4242394
JPIMI,34.57929243,125.3522318
JPIMI,34.70118811,125.2851665
JPIMI,34.8200053,125.218998
JPIMI,34.93600203,125.1496803
JPIMI,35.04949907,125.0741819
JPIMI,35.16107826,124.9936899
JPIMI,35.27138929,124.9104881
JPIMI,35.3810676,124.8267874
JPIMI,35.49050132,124.7435353
JPIMI,35.59986897,124.6606089
JPIMI,35.70934253,124.5778515
JPIMI,35.81914212,124.4953016
JPIMI,35.92961658,124.413519
JPIMI,36.041136,124.3331501
JPIMI,36.15397813,124.2546995
JPIMI,36.26749958,124.1772615
JPIMI,36.380528,124.0991206
JPIMI,36.49189355,124.0185651
JPIMI,36.60117988,123.9350497
JPIMI,36.70929153,123.8500737
JPIMI,36.81726665,123.7653431
JPIMI,36.92605992,123.6823027
JPIMI,37.03611476,123.600796
JPIMI,37.1476811,123.5200609
JPIMI,37.26089021,123.4392706
JPIMI,37.37275128,123.3559281
JPIMI,37.47691084,123.2657378
JPIMI,37.56684928,123.1643152
JPIMI,37.63866748,123.0491845
JPIMI,37.69737512,122.9243599
JPIMI,37.74987338,122.7952332
JPIMI,37.80273751,122.666931
JPIMI,37.85814249,122.5409978
JPIMI,37.91510414,122.4164061
JPIMI,37.97257109,122.2920741
JPIMI,38.02990453,122.1673326
JPIMI,38.08738831,122.0424342
JPIMI,38.1454315,121.917757
JPIMI,38.20437129,121.7936203
JPIMI,38.26396186,121.6698676
JPIMI,38.32367416,121.5461115
JPIMI,38.38296397,121.4219606
JPIMI,38.44054152,121.2968922
JPIMI,38.49399212,121.1701859
JPIMI,38.54080779,121.0411047
JPIMI,38.57892304,120.909113
JPIMI,38.60853764,120.7747053
JPIMI,38.63057427,120.6387053
JPIMI,38.64601172,120.5019237
JPIMI,38.65703938,120.3648921
JPIMI,38.66701811,120.227872
JPIMI,38.67935603,120.0911135
JPIMI,38.69604434,119.9547494
JPIMI,38.71467573,119.8185481
JPIMI,38.73199191,119.6822073
JPIMI,38.74502499,119.545452
JPIMI,38.75430538,119.4083371
JPIMI,38.76268003,119.2711361
JPIMI,38.77302826,119.1341255
JPIMI,38.78687194,118.9974469
JPIMI,38.80293944,118.8609649
JPIMI,38.81961511,118.72451
JPIMI,38.83554355,118.5879462
JPIMI,38.8512799,118.4513847
JPIMI,38.86823057,118.3150468
JPIMI,38.88780592,118.1791543
JPIMI,38.91141627,118.0439289
JPIMI,38.94047196,117.9095924
JPIMI,38.97638333,117.7763667
JPHKIJ,35.06663537,129.1241105
JPHKIJ,35.0602843,129.2268209
JPHKIJ,35.06264141,129.3815461
JPHKIJ,35.07445897,129.5077152
JPHKIJ,35.08189467,129.6312572
JPHKIJ,35.08545406,129.7837553
JPHKIJ,35.09469091,129.900697
JPHKIJ,35.11389726,130.0433963
JPHKIJ,35.13157124,130.1701186
JPHKIJ,35.15080485,130.2891246
JPHKIJ,35.18241708,130.4264769
JPHKIJ,35.20347213,130.5369408
JPHKIJ,35.21929712,130.6898529
JPHKIJ,35.23449219,130.8002276
JPHKIJ,35.25611678,130.9309297
JPHKIJ,35.27689911,131.0566022
JPHKIJ,35.29732823,131.1773234
JPHKIJ,35.31844238,131.3076461
JPHKIJ,35.33994588,131.4485913
JPHKIJ,35.36064909,131.5830737
JPHKIJ,35.38177629,131.7146234
JPHKIJ,35.399233,131.8270034
JPHKIJ,35.41699201,131.9466067
JPHKIJ,35.44404313,132.1001337
JPHKIJ,35.46179672,132.2031357
JPHKIJ,35.48611654,132.3441412
JPHKIJ,35.5021194,132.4623923
JPHKIJ,35.5325481,132.5933533
JPHKIJ,35.57657979,132.7034455
JPHKIJ,35.62654047,132.8109877
JPHKIJ,35.66421456,132.935503
JPHKIJ,35.70517655,133.0541914
JPHKIJ,35.75018026,133.1739416
JPHKIJ,35.79541405,133.2791677
JPHKIJ,35.84876906,133.398146
JPHKIJ,35.90582093,133.511657
JPHKIJ,35.95674266,133.6178609
JPHKIJ,36.00855393,133.7312018
JPHKIJ,36.06403678,133.8433387
JPHKIJ,36.12488645,133.9583341
JPHKIJ,36.18340194,134.0721222
JPHKIJ,36.23604848,134.185692
JPHKIJ,36.28179595,134.2895116
JPHKIJ,36.33194716,134.3988728
JPHKIJ,36.38570289,134.5102486
JPHKIJ,36.43929402,134.6203475
JPHKIJ,36.49347536,134.7301619
JPHKIJ,36.54900286,134.8464666
JPHKIJ,36.60493368,134.9634019
JPHKIJ,36.65577284,135.0768925
JPHKIJ,36.70870269,135.190358
JPHKIJ,36.76516112,135.3035853
